1207,2015-01-03,22,CDT,57.49,11,3,2015-01-04
1208,2016-09-02,12,CDT,68.72,8,2,2016-09-02
1209,2016-07-04,14,CDT,73.44,12,2,2016-07-05
1210,2016-06-01,11,DBT,69.89,null,null,2016-06-01
1211,2016-08-02,10,CDT,76.62,15,2,2016-08-02
1212,2015-01-02,28,CDT,18.96,null,null,2015-01-03
1213,2016-08-01,12,DBT,38.21,null,null,2016-08-01
1214,2015-01-02,28,DBT,88.75,14,4,2015-01-02
1215,2016-07-02,12,DBT,41.79,null,null,2016-07-02
1216,2016-02-01,23,CDT,71.53,9,3,2016-02-01
1217,2016-01-03,19,DBT,10.37,18,3,2016-01-04
1218,2016-06-02,12,CDT,13.67,null,null,2016-06-02
1219,2015-01-02,1,CDT,37.02,16,3,2015-01-02
1220,2016-03-02,8,CDT,90.60,16,3,2016-03-02
1221,2015-01-01,1,DBT,53.54,13,4,2015-01-01
1222,2016-07-03,19,DBT,97.07,15,3,2016-08-01
1223,2016-09-02,7,DBT,53.18,11,4,2016-09-02
1224,2016-04-01,7,DBT,41.61,18,3,2016-04-01
1225,2015-01-09,17,CDT,58.43,13,3,2015-01-09
1226,2016-04-01,14,DBT,48.93,null,null,2016-04-01
1227,2016-01-01,3,DBT,92.74,7,4,2016-01-01
1228,2016-08-02,27,CDT,63.07,17,2,2016-08-02
1229,2016-01-02,12,CDT,10.62,12,3,2016-01-02
1230,2016-05-02,15,CDT,89.85,6,2,2016-05-02
1231,2016-08-02,5,CDT,60.19,6,2,2016-08-02
1232,2015-01-06,27,CDT,2.05,17,3,2015-01-07
1233,2016-07-02,11,CDT,97.57,8,3,2016-07-02
1234,2015-01-01,22,DBT,11.44,10,3,2015-01-01
1235,2016-04-02,19,DBT,92.17,null,null,2016-04-03
1236,2016-04-01,2,DBT,94.15,10,4,2016-04-01
1237,2016-04-02,19,DBT,82.47,16,2,2016-04-03
1238,2015-01-03,17,CDT,41.84,11,2,2015-01-03
1239,2016-06-09,29,CDT,27.07,14,2,2016-06-01
1240,2015-01-01,17,DBT,76.77,15,2,2015-01-01
1241,2016-05-02,25,CDT,36.54,9,2,2016-05-02
1242,2015-01-02,29,DBT,94.64,16,2,2015-01-02
1243,2016-06-02,8,DBT,73.00,null,null,2016-06-02
1244,2016-02-05,10,DBT,53.88,null,null,2016-02-05
1245,2016-05-08,13,CDT,25.48,15,3,2016-05-09
1246,2016-05-02,13,DBT,92.50,15,4,2016-05-02
1247,2015-01-02,27,CDT,67.53,null,null,2015-01-02
1248,2016-08-02,11,DBT,7.12,17,2,2016-08-03
1249,2015-01-01,14,CDT,67.91,12,3,2015-01-02
1250,2016-07-03,28,DBT,14.99,11,2,2016-07-03
1251,2016-06-02,28,DBT,66.84,18,3,2016-06-02
1252,2016-07-01,18,DBT,70.98,14,2,2016-07-01
1253,2016-04-03,28,DBT,81.11,null,null,2016-05-01
1254,2016-01-02,4,DBT,42.19,17,3,2016-01-02
1255,2016-07-01,12,DBT,80.96,13,3,2016-07-01
1256,2015-01-02,25,CDT,86.74,18,4,2015-01-02
1257,2016-08-08,7,CDT,52.11,9,3,2016-08-08
1258,2016-09-06,25,CDT,76.74,7,3,2016-09-07
1259,2016-01-01,27,DBT,54.11,9,2,2016-01-01
1260,2016-05-01,23,DBT,74.93,10,4,2016-05-01
1261,2016-01-06,12,CDT,28.88,6,3,2016-01-07
1262,2015-01-01,28,DBT,30.51,8,3,2015-01-01
1263,2015-01-02,3,CDT,26.56,null,null,2015-01-02
1264,2016-07-02,17,DBT,85.94,7,3,2016-07-02
1265,2016-09-02,1,CDT,36.98,6,2,2016-09-02
1266,2015-01-01,13,DBT,82.13,8,2,2015-01-01
1267,2016-06-01,8,DBT,82.60,null,null,2016-06-01
1268,2015-01-06,23,CDT,22.43,7,3,2015-01-06
1269,2016-07-01,18,DBT,91.67,null,null,2016-07-01
1270,2016-05-09,22,CDT,29.24,14,3,2016-05-01
1271,2016-06-05,4,DBT,74.23,null,null,2016-06-05
1272,2016-01-03,15,DBT,77.86,12,4,2016-01-04
1273,2016-06-02,1,CDT,89.69,12,3,2016-06-02
1274,2015-01-02,25,CDT,2.63,null,null,2015-01-02
1275,2016-06-02,21,DBT,32.76,17,2,2016-06-02
1276,2016-03-02,21,CDT,38.14,9,3,2016-03-02
1277,2016-05-06,12,DBT,87.48,7,3,2016-05-07
1278,2015-01-01,19,DBT,17.79,12,4,2015-01-01
1279,2016-05-06,23,CDT,36.69,null,null,2016-05-07
1280,2016-06-01,28,DBT,26.62,13,2,2016-06-01
1281,2016-08-05,18,DBT,60.20,15,2,2016-08-06
1282,2016-03-03,23,DBT,52.31,15,3,2016-03-03
1283,2016-07-02,10,CDT,97.11,7,3,2016-07-02
1284,2016-05-02,11,CDT,62.14,15,3,2016-05-02
1285,2016-03-02,21,CDT,31.24,17,3,2016-03-02
1286,2016-05-02,3,DBT,48.40,10,3,2016-05-02
1287,2016-01-01,14,DBT,0.04,15,3,2016-01-01
1288,2016-05-01,3,CDT,6.31,15,4,2016-05-02
1289,2016-06-02,2,DBT,73.69,7,4,2016-06-02
1290,2016-04-02,21,CDT,11.14,17,3,2016-04-02
1291,2016-03-02,1,DBT,26.04,null,null,2016-03-02
1292,2016-02-01,14,CDT,30.97,10,4,2016-02-01
1293,2016-09-02,19,DBT,52.91,12,4,2016-09-02
1294,2016-05-01,21,CDT,95.11,11,4,2016-05-01
1295,2015-01-02,27,CDT,1.50,7,4,2015-01-03
1296,2016-02-09,25,DBT,22.22,null,null,2016-02-01
1297,2016-04-02,15,DBT,30.78,null,null,2016-04-02
1298,2016-02-02,23,CDT,92.96,null,null,2016-02-02
1299,2016-01-01,25,DBT,53.36,8,3,2016-01-01
1300,2016-06-01,25,CDT,43.90,13,4,2016-06-02
1301,2015-01-03,3,DBT,14.15,6,2,2015-01-03
1302,2016-04-02,22,DBT,74.34,null,null,2016-04-02
1303,2016-03-03,25,DBT,51.39,18,3,2016-03-03
1304,2015-01-01,29,DBT,40.03,16,4,2015-01-01
1305,2015-01-02,14,CDT,93.61,null,null,2015-01-02
1306,2016-09-01,12,DBT,19.88,16,2,2016-09-01
1307,2016-08-09,4,DBT,29.23,10,3,2016-08-09
1308,2015-01-02,14,DBT,58.01,17,3,2015-01-02
1309,2015-01-01,14,CDT,64.53,17,2,2015-01-01
1310,2016-09-01,1,CDT,67.17,17,3,2016-09-01
1311,2015-01-01,3,DBT,4.51,18,2,2015-01-01
1312,2015-01-02,25,CDT,93.30,15,4,2015-01-02
1313,2015-01-02,24,CDT,49.30,9,4,2015-01-02
1314,2016-01-02,4,DBT,87.80,16,3,2016-01-02
1315,2016-07-02,19,DBT,86.98,null,null,2016-07-02
1316,2015-01-01,5,CDT,19.08,null,null,2015-01-01
1317,2015-01-01,27,DBT,21.71,null,null,2015-01-01
1318,2016-05-02,13,CDT,75.62,12,3,2016-05-02
1319,2016-08-02,3,DBT,65.86,null,null,2016-08-02
1320,2016-01-02,8,DBT,43.84,null,null,2016-01-02
1321,2016-01-05,19,CDT,43.08,11,2,2016-01-06
1322,2016-08-01,8,CDT,0.77,16,4,2016-08-02
1323,2016-09-01,7,DBT,0.11,16,4,2016-09-01
1324,2016-06-01,23,DBT,57.06,11,3,2016-06-02
1325,2016-08-02,4,DBT,67.69,10,2,2016-08-02
1326,2016-08-01,10,DBT,36.04,11,4,2016-08-01
1327,2015-01-02,7,CDT,14.52,10,3,2015-01-02
1328,2015-01-01,28,CDT,44.21,8,3,2015-01-01
1329,2016-08-01,18,DBT,54.13,null,null,2016-08-01
1330,2016-08-05,13,DBT,20.60,12,4,2016-08-06
1331,2016-01-02,13,CDT,90.93,17,3,2016-01-02
1332,2016-05-01,12,CDT,43.99,7,4,2016-05-01
1333,2015-01-01,15,DBT,9.97,17,4,2015-01-01
1334,2016-03-02,10,DBT,24.83,16,3,2016-03-02
1335,2016-02-09,29,CDT,14.48,12,2,2016-02-09
1336,2015-01-01,18,DBT,35.04,9,3,2015-01-01
1337,2016-02-02,1,DBT,30.12,17,2,2016-02-02
1338,2015-01-03,13,CDT,48.22,null,null,2015-01-03
1339,2015-01-02,29,DBT,48.37,null,null,2015-01-02
1340,2016-09-01,5,DBT,82.03,16,4,2016-09-01
1341,2016-05-01,1,DBT,41.01,17,2,2016-05-01
1342,2016-07-01,19,CDT,38.39,10,4,2016-07-02
1343,2015-01-02,13,DBT,88.07,6,3,2015-01-02
1344,2015-01-02,12,DBT,87.49,9,2,2015-01-02
1345,2016-09-03,29,DBT,38.93,6,2,2016-09-03
1346,2015-01-02,15,DBT,29.56,8,2,2015-01-02
1347,2016-07-02,12,DBT,69.62,18,4,2016-07-02
1348,2015-01-01,19,DBT,50.76,15,3,2015-01-02
1349,2016-06-02,19,CDT,20.24,18,3,2016-06-02
1350,2016-07-08,1,DBT,51.58,null,null,2016-07-09
1351,2016-03-01,24,CDT,64.88,10,2,2016-03-01
1352,2016-01-01,23,CDT,4.81,null,null,2016-01-01
1353,2016-05-01,13,CDT,73.55,null,null,2016-05-01
1354,2016-07-01,11,CDT,96.59,17,3,2016-07-01
1355,2016-03-01,21,DBT,2.09,18,4,2016-03-01
1356,2016-04-02,12,CDT,39.60,8,3,2016-04-02
1357,2016-03-08,28,CDT,74.39,12,4,2016-03-09
1358,2016-09-03,12,CDT,25.25,13,2,2016-09-03
1359,2016-05-02,22,DBT,77.70,13,2,2016-05-02
1360,2016-02-02,7,DBT,73.43,13,3,2016-02-03
1361,2016-01-01,28,DBT,12.83,16,3,2016-01-01
1362,2016-08-01,29,DBT,33.30,11,2,2016-08-01
1363,2016-06-01,10,CDT,47.37,16,4,2016-06-01
1364,2016-05-02,29,DBT,78.90,15,2,2016-05-02
1365,2016-06-01,3,DBT,17.07,null,null,2016-06-01
1366,2016-09-02,17,DBT,55.62,12,2,2016-09-02
1367,2016-08-02,3,DBT,17.27,18,3,2016-08-02
1368,2016-02-02,24,CDT,77.61,11,4,2016-02-02
1369,2016-08-05,19,CDT,60.61,16,3,2016-08-06
1370,2016-03-03,3,DBT,52.44,null,null,2016-03-03
1371,2015-01-01,13,CDT,35.44,10,2,2015-01-01
1372,2015-01-02,14,CDT,30.30,null,null,2015-01-02
1373,2016-06-01,22,CDT,54.91,null,null,2016-06-01
1374,2016-08-01,19,DBT,2.99,18,2,2016-08-01
1375,2016-09-02,21,DBT,85.25,15,3,2016-09-02
1376,2016-01-01,27,DBT,51.65,null,null,2016-01-01
1377,2015-01-02,18,DBT,54.18,7,2,2015-01-02
1378,2016-09-01,4,CDT,46.32,16,4,2016-09-01
1379,2016-09-01,11,CDT,76.34,16,2,2016-09-01
1380,2016-09-05,7,CDT,34.78,8,2,2016-09-05
1381,2016-05-01,25,CDT,11.95,8,3,2016-05-01
1382,2015-01-01,27,CDT,58.79,null,null,2015-01-01
1383,2016-09-02,8,CDT,57.19,null,null,2016-09-02
1384,2015-01-03,15,CDT,78.85,10,2,2015-01-01
1385,2016-09-06,21,DBT,42.29,9,4,2016-09-06
1386,2016-06-05,12,CDT,16.68,15,4,2016-06-05
1387,2015-01-01,23,DBT,79.94,null,null,2015-01-01
1388,2016-02-02,12,DBT,63.74,null,null,2016-02-02
1389,2016-02-01,17,DBT,23.78,null,null,2016-02-01
1390,2016-04-02,23,CDT,48.26,6,3,2016-04-02
1391,2016-04-02,12,CDT,13.62,null,null,2016-04-02
1392,2016-07-02,22,CDT,98.19,null,null,2016-07-02
1393,2016-05-01,13,CDT,34.70,6,3,2016-05-01
1394,2016-08-01,27,DBT,91.60,null,null,2016-08-01
1395,2016-02-01,7,CDT,71.44,11,3,2016-02-02
1396,2016-03-01,28,DBT,83.25,13,4,2016-03-01
1397,2016-01-09,10,CDT,62.90,null,null,2016-01-01
1398,2016-09-04,18,DBT,9.02,11,2,2016-09-04
1399,2016-02-01,21,DBT,45.06,null,null,2016-02-02
1400,2016-01-02,8,CDT,16.28,6,4,2016-01-02
1401,2016-04-04,22,DBT,77.70,null,null,2016-04-05
1402,2016-01-02,22,DBT,91.59,11,4,2016-01-02
1403,2015-01-04,4,CDT,50.26,8,3,2015-01-05
1404,2016-05-02,12,CDT,38.15,null,null,2016-05-02
1405,2016-05-01,3,DBT,10.22,12,2,2016-05-01
1406,2016-07-08,19,CDT,88.58,15,2,2016-07-09
1407,2016-01-03,1,DBT,54.81,12,4,2016-01-03
1408,2016-01-02,28,CDT,69.16,null,null,2016-01-02
1409,2015-01-01,19,DBT,75.33,15,2,2015-01-01
1410,2016-06-08,7,DBT,76.42,14,2,2016-06-08
1411,2016-02-02,28,CDT,11.12,null,null,2016-02-02
1412,2016-05-02,14,CDT,81.68,11,3,2016-05-02
1413,2016-01-03,3,CDT,23.67,null,null,2016-02-01
1414,2016-08-01,19,DBT,78.94,14,2,2016-08-01
1415,2016-07-02,1,DBT,19.60,16,3,2016-07-03
1416,2016-01-01,14,CDT,51.53,15,3,2016-01-01
1417,2015-01-02,10,DBT,8.60,14,3,2015-01-03
1418,2016-07-07,15,CDT,64.36,12,2,2016-07-08
1419,2015-01-02,19,CDT,59.96,13,4,2015-01-02
1420,2015-01-02,8,CDT,77.28,null,null,2015-01-02
1421,2016-01-04,1,CDT,2.68,6,3,2016-01-04
1422,2016-03-09,22,CDT,93.79,null,null,2016-03-09
1423,2016-03-02,18,DBT,18.57,11,4,2016-03-02
1424,2016-02-01,29,DBT,7.33,14,2,2016-02-01
1425,2016-01-01,19,DBT,22.59,18,3,2016-01-01
1426,2016-06-02,27,CDT,10.14,15,4,2016-06-02
1427,2015-01-01,19,CDT,43.38,null,null,2015-01-01
1428,2016-07-02,8,CDT,63.69,6,4,2016-07-02
1429,2015-01-01,11,CDT,69.14,18,2,2015-01-01
1430,2016-05-02,19,CDT,2.58,16,3,2016-05-02
1431,2016-03-02,10,CDT,97.40,8,2,2016-03-02
1432,2015-01-02,11,DBT,1.38,null,null,2015-01-02
1433,2015-01-03,8,DBT,88.67,null,null,2015-01-03
1434,2016-02-01,28,DBT,19.96,13,2,2016-02-01
1435,2016-05-02,18,CDT,80.32,null,null,2016-05-02
1436,2016-07-05,18,DBT,71.94,6,3,2016-07-06
1437,2016-05-01,5,DBT,39.02,10,3,2016-05-01
1438,2016-05-07,25,CDT,1.90,null,null,2016-05-07
1439,2015-01-01,12,CDT,70.37,8,4,2015-01-01
1440,2016-03-01,7,DBT,53.37,9,3,2016-03-01
1441,2016-03-02,18,DBT,36.74,11,2,2016-03-02
1442,2016-08-07,1,DBT,46.19,14,4,2016-08-08
1443,2016-08-05,19,DBT,81.62,10,2,2016-08-05
1444,2015-01-01,1,CDT,18.36,13,3,2015-01-01
1445,2016-08-01,28,DBT,55.62,8,4,2016-08-01
1446,2016-08-04,1,CDT,78.10,null,null,2016-08-05
1447,2015-01-02,23,CDT,84.59,null,null,2015-01-02
1448,2016-03-01,5,DBT,78.67,6,2,2016-03-01
1449,2016-09-01,10,DBT,71.35,null,null,2016-09-01
1450,2016-03-01,3,DBT,37.09,17,3,2016-03-01
1451,2016-06-09,29,CDT,37.89,8,2,2016-06-01
1452,2016-09-01,24,CDT,1.13,11,2,2016-09-01
1453,2015-01-01,14,CDT,51.69,null,null,2015-01-01
1454,2016-07-02,27,CDT,98.66,18,2,2016-07-02
1455,2016-05-03,13,DBT,33.87,9,3,2016-05-03
1456,2016-06-01,25,DBT,93.06,7,2,2016-06-02
1457,2016-04-02,11,CDT,90.29,14,2,2016-04-02
1458,2015-01-04,13,CDT,62.63,null,null,2015-01-04
1459,2016-08-01,10,DBT,30.31,8,2,2016-08-01
1460,2016-07-02,22,CDT,48.82,17,4,2016-07-02
1461,2015-01-03,19,CDT,61.81,10,4,2015-01-03
1462,2016-08-03,22,DBT,79.84,9,2,2016-08-03
1463,2016-06-02,28,CDT,57.14,11,3,2016-06-02
1464,2015-01-02,29,CDT,90.47,18,4,2015-01-02
1465,2016-04-02,18,DBT,97.10,11,3,2016-04-02
1466,2016-07-01,8,DBT,50.45,7,3,2016-07-01
1467,2016-03-03,1,DBT,72.07,6,2,2016-04-01
1468,2016-02-01,17,DBT,86.08,null,null,2016-02-01
1469,2016-05-02,25,CDT,29.79,null,null,2016-05-02
1470,2016-08-02,27,DBT,38.37,12,3,2016-08-02
1471,2016-07-04,23,DBT,32.20,13,2,2016-07-05
1472,2016-07-01,12,CDT,11.04,11,2,2016-07-01
1473,2016-04-02,29,DBT,3.42,13,2,2016-04-02
1474,2015-01-02,28,CDT,3.09,12,3,2015-01-02
1475,2016-06-02,18,DBT,21.17,18,2,2016-06-03
1476,2016-06-04,17,DBT,29.42,null,null,2016-06-04
1477,2015-01-02,2,CDT,17.72,8,3,2015-01-02
1478,2016-01-01,29,CDT,0.29,18,3,2016-01-01
1479,2015-01-02,12,CDT,6.46,16,3,2015-01-02
1480,2015-01-06,3,CDT,31.53,18,4,2015-01-07
1481,2015-01-01,5,CDT,93.02,null,null,2015-01-01
1482,2015-01-01,27,CDT,14.85,12,3,2015-01-01
1483,2016-08-01,12,CDT,81.53,14,4,2016-08-01
1484,2016-01-01,8,DBT,25.57,7,4,2016-01-01
1485,2016-07-03,23,DBT,35.42,null,null,2016-07-03
1486,2016-01-02,11,CDT,29.13,13,2,2016-01-02
1487,2016-08-03,19,DBT,36.24,12,4,2016-08-03
1488,2016-05-05,15,DBT,38.00,7,2,2016-05-05
1489,2016-02-01,13,DBT,73.57,18,3,2016-02-01
1490,2016-09-01,17,CDT,51.22,null,null,2016-09-01
1491,2016-07-02,19,CDT,88.16,12,3,2016-07-02
1492,2016-03-02,7,DBT,93.94,14,3,2016-03-02
1493,2016-06-02,1,CDT,78.06,18,3,2016-06-02
1494,2016-06-03,5,DBT,91.74,16,3,2016-06-03
1495,2016-02-01,3,DBT,48.65,11,2,2016-02-01
1496,2016-05-01,4,DBT,91.51,null,null,2016-05-01
1497,2016-06-09,22,DBT,64.54,7,2,2016-06-01
1498,2016-08-01,2,CDT,58.12,null,null,2016-08-01
1499,2016-06-01,12,CDT,35.46,14,2,2016-06-01
1500,2016-04-01,18,CDT,79.20,9,4,2016-04-01
1501,2016-09-02,4,DBT,26.98,13,4,2016-09-02
1502,2016-05-03,13,DBT,2.09,null,null,2016-05-03
1503,2016-03-01,11,CDT,81.32,null,null,2016-03-01
1504,2016-02-02,11,DBT,12.24,7,3,2016-02-02
1505,2016-01-02,10,DBT,49.70,null,null,2016-01-02
1506,2016-02-01,22,CDT,39.86,15,2,2016-02-01
1507,2016-01-02,10,CDT,47.19,10,2,2016-01-02
1508,2016-02-01,25,CDT,98.57,17,2,2016-02-01
1509,2016-03-09,13,DBT,97.18,7,2,2016-03-01
1510,2015-01-02,1,CDT,28.43,13,2,2015-01-02
1511,2016-07-02,27,DBT,42.02,16,3,2016-07-02
1512,2016-02-02,18,DBT,5.09,8,3,2016-02-02
1513,2016-09-03,28,DBT,83.59,null,null,2016-09-03
1514,2015-01-02,5,CDT,64.81,7,3,2015-01-02
1515,2015-01-03,7,CDT,49.76,9,3,2015-01-04
1516,2016-08-02,24,CDT,28.64,17,4,2016-08-03
1517,2016-04-01,28,CDT,79.94,null,null,2016-04-01
1518,2016-05-08,12,DBT,35.73,17,2,2016-05-09
1519,2016-07-02,1,CDT,4.88,11,2,2016-07-02
1520,2015-01-01,3,CDT,65.20,11,4,2015-01-01
1521,2015-01-05,23,CDT,20.29,13,3,2015-01-06
1522,2015-01-02,7,DBT,14.83,6,2,2015-01-02
1523,2016-06-03,15,CDT,13.03,null,null,2016-06-03
1524,2016-01-02,14,CDT,82.34,17,3,2016-01-02
1525,2016-01-01,11,DBT,47.25,14,3,2016-01-02
1526,2016-06-02,24,DBT,54.24,null,null,2016-06-02
1527,2016-03-01,13,CDT,84.95,null,null,2016-03-01
1528,2016-03-02,8,DBT,8.86,12,3,2016-03-02
1529,2016-03-01,25,DBT,92.86,10,2,2016-03-01
1530,2016-07-02,3,DBT,35.92,null,null,2016-07-02
1531,2016-03-01,10,CDT,42.18,12,4,2016-03-01
1532,2016-06-01,15,DBT,20.90,8,2,2016-06-01
1533,2016-04-01,18,DBT,46.38,6,3,2016-04-01
1534,2015-01-03,14,DBT,99.22,18,2,2015-01-03
1535,2016-05-05,17,CDT,85.70,15,2,2016-05-06
1536,2015-01-02,18,DBT,34.12,6,3,2015-01-02
1537,2016-07-07,7,DBT,77.37,8,4,2016-07-08
1538,2015-01-02,12,CDT,76.62,null,null,2015-01-02
1539,2016-02-02,19,DBT,64.05,12,4,2016-02-02
1540,2016-08-01,17,CDT,98.40,null,null,2016-08-01
1541,2016-05-05,1,CDT,37.13,6,4,2016-05-05
1542,2015-01-02,29,CDT,53.51,null,null,2015-01-02
1543,2015-01-07,28,CDT,86.83,10,3,2015-01-08
1544,2016-06-03,5,DBT,18.12,9,4,2016-06-03
1545,2015-01-02,21,CDT,18.34,18,2,2015-01-02
1546,2016-03-09,7,CDT,91.36,6,3,2016-03-01
1547,2016-07-01,18,CDT,99.54,10,2,2016-07-01
1548,2016-03-04,2,CDT,18.83,null,null,2016-03-04
1549,2016-08-02,13,DBT,54.55,11,3,2016-08-02
1550,2016-02-09,2,DBT,99.44,15,3,2016-02-09
1551,2016-06-02,7,CDT,71.09,9,4,2016-06-03
1552,2016-01-04,4,CDT,28.32,7,2,2016-01-05
1553,2016-09-02,13,CDT,25.83,7,2,2016-09-02
1554,2015-01-02,22,CDT,44.21,10,3,2015-01-02
1555,2015-01-04,24,DBT,90.71,6,4,2015-01-05
1556,2015-01-02,29,DBT,77.45,7,3,2015-01-02
1557,2016-02-02,18,CDT,53.41,9,2,2016-02-02
1558,2016-09-04,12,DBT,65.69,12,4,2016-09-04
1559,2016-04-02,7,CDT,17.92,14,2,2016-04-02
1560,2015-01-01,24,DBT,63.55,8,2,2015-01-01
1561,2016-04-02,10,CDT,79.65,17,2,2016-04-02
1562,2016-03-09,11,CDT,15.28,8,3,2016-03-09
1563,2016-06-05,7,CDT,98.15,14,2,2016-06-06
1564,2015-01-02,13,CDT,34.48,12,3,2015-01-02
1565,2016-09-02,5,DBT,50.34,8,2,2016-09-02
1566,2016-01-07,12,CDT,14.74,9,3,2016-01-07
1567,2016-03-01,25,CDT,33.90,null,null,2016-03-01
1568,2016-07-01,7,CDT,37.45,15,4,2016-07-01
1569,2016-08-08,4,CDT,17.47,12,4,2016-08-08
1570,2016-04-01,17,DBT,36.02,null,null,2016-04-01
1571,2016-09-02,5,DBT,62.73,12,3,2016-09-02
1572,2016-05-01,27,CDT,77.45,null,null,2016-05-01
1573,2016-08-02,27,CDT,7.64,9,2,2016-08-02
1574,2016-09-03,8,CDT,51.89,14,3,2016-09-03
1575,2016-01-01,21,CDT,21.44,16,2,2016-01-02
1576,2016-07-09,24,CDT,66.30,11,2,2016-07-01
1577,2016-01-02,8,CDT,12.47,8,4,2016-01-02
1578,2016-04-02,7,DBT,91.42,13,4,2016-04-02
1579,2016-03-01,23,CDT,17.71,13,4,2016-03-01
1580,2015-01-01,17,CDT,2.30,15,3,2015-01-01
1581,2016-04-02,2,CDT,67.18,11,2,2016-04-02
1582,2016-09-02,13,CDT,43.71,14,2,2016-09-02
1583,2016-08-04,1,CDT,51.90,12,4,2016-08-04
1584,2015-01-02,12,DBT,49.27,14,4,2015-01-02
1585,2016-01-04,23,DBT,28.27,null,null,2016-01-04
1586,2016-05-01,4,DBT,5.08,13,4,2016-05-01
1587,2016-01-06,19,DBT,29.68,9,2,2016-01-06
1588,2016-02-08,11,CDT,0.05,12,4,2016-02-08
1589,2016-07-02,17,CDT,97.91,6,4,2016-07-02
1590,2016-02-08,17,CDT,28.08,null,null,2016-02-08
1591,2016-06-05,5,DBT,9.89,8,2,2016-06-06
1592,2015-01-02,11,DBT,15.47,12,4,2015-01-02
1593,2016-04-01,17,CDT,47.03,11,2,2016-04-01
1594,2016-09-05,8,CDT,24.41,null,null,2016-09-05
1595,2015-01-01,22,CDT,25.10,11,4,2015-01-01
1596,2016-06-02,23,DBT,9.23,null,null,2016-06-02
1597,2016-07-05,18,DBT,34.63,9,4,2016-07-06
1598,2016-04-02,15,DBT,46.50,9,3,2016-04-02
1599,2016-01-02,18,DBT,39.59,10,3,2016-01-03
1600,2016-06-01,25,CDT,55.53,null,null,2016-06-01
1601,2016-04-02,1,DBT,58.40,null,null,2016-04-02
1602,2016-01-01,19,CDT,0.65,11,4,2016-01-01
1603,2015-01-01,2,CDT,61.42,null,null,2015-01-01
1604,2016-01-01,10,DBT,88.38,17,4,2016-01-02
1605,2016-05-01,18,CDT,60.39,17,2,2016-05-01
1606,2016-01-02,11,CDT,96.12,10,2,2016-01-02
1607,2015-01-02,23,CDT,77.40,13,3,2015-01-02
1608,2016-01-09,8,CDT,61.49,11,4,2016-01-01
1609,2016-05-02,5,CDT,10.46,7,3,2016-05-02
1610,2016-06-02,15,CDT,73.85,17,4,2016-06-02
1611,2016-05-03,4,DBT,57.82,14,2,2016-05-03
1612,2016-08-02,21,CDT,87.38,9,4,2016-08-02
1613,2015-01-02,25,CDT,14.42,7,3,2015-01-02
1614,2016-04-03,3,DBT,37.65,7,4,2016-04-04
1615,2015-01-03,24,CDT,98.04,15,3,2015-01-03
1616,2015-01-01,1,DBT,49.11,17,3,2015-01-01
1617,2015-01-01,11,CDT,38.56,12,3,2015-01-01
1618,2016-01-01,1,DBT,25.47,12,3,2016-01-01
1619,2016-06-01,3,CDT,48.07,15,3,2016-06-01
1620,2016-03-02,12,DBT,4.83,10,4,2016-03-02
1621,2016-03-01,3,CDT,78.46,14,3,2016-03-01
1622,2015-01-08,27,CDT,32.20,11,3,2015-01-08
1623,2016-08-02,5,DBT,0.74,12,2,2016-08-02
1624,2016-04-01,10,CDT,4.25,null,null,2016-04-01
1625,2016-04-05,21,CDT,4.21,16,4,2016-04-06
1626,2016-02-02,24,DBT,35.96,9,3,2016-02-02
1627,2016-07-01,22,CDT,71.58,10,3,2016-07-01
1628,2016-01-02,13,DBT,15.95,10,3,2016-01-02
1629,2016-06-01,27,DBT,14.84,null,null,2016-06-01
1630,2016-08-09,10,DBT,26.99,null,null,2016-08-09
1631,2016-08-03,7,CDT,11.38,12,3,2016-08-03
1632,2015-01-01,12,DBT,20.51,14,4,2015-01-01
1633,2016-02-01,23,DBT,10.06,10,2,2016-02-01
1634,2015-01-03,25,DBT,5.67,null,null,2015-01-03
1635,2016-07-03,3,CDT,32.87,18,4,2016-07-04
1636,2016-01-03,27,DBT,52.21,12,4,2016-01-03
1637,2016-01-01,21,DBT,64.15,8,3,2016-01-01
1638,2016-01-02,18,CDT,97.64,null,null,2016-01-02
1639,2015-01-03,17,CDT,87.49,null,null,2015-01-04
1640,2015-01-01,25,DBT,2.57,13,4,2015-01-01
1641,2016-05-07,22,DBT,8.60,null,null,2016-05-07
1642,2016-04-02,5,CDT,21.06,13,3,2016-04-02
1643,2016-09-02,24,CDT,81.52,null,null,2016-09-02
1644,2016-01-03,13,CDT,24.00,15,4,2016-01-04
1645,2016-06-02,7,DBT,37.49,6,4,2016-06-02
1646,2016-09-02,11,DBT,86.04,7,4,2016-09-02
1647,2015-01-04,12,CDT,40.62,8,3,2015-01-05
1648,2016-05-01,19,DBT,15.93,null,null,2016-05-01
1649,2016-08-02,13,DBT,37.70,15,3,2016-08-02
1650,2016-04-01,11,CDT,84.73,9,2,2016-04-01
1651,2016-07-02,4,DBT,89.47,null,null,2016-07-02
1652,2016-07-03,1,DBT,60.19,12,4,2016-08-01
1653,2016-08-01,12,DBT,93.00,14,3,2016-08-01
1654,2016-01-08,24,DBT,70.71,11,4,2016-01-09
1655,2015-01-09,11,CDT,67.13,12,3,2015-01-09
1656,2015-01-04,24,DBT,2.85,null,null,2015-01-04
1657,2015-01-01,29,DBT,64.08,16,4,2015-01-01
